% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-6,211100000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +9,862898860e+08 +9,862898860e+08 +9,862892649e+08 +9,862892649e+08
18 0 +8,320763023e+08 +8,320763023e+08 +8,320756812e+08 +8,320756812e+08
40 0 +6,254805819e+08 +6,254805819e+08 +6,254799608e+08 +6,254799608e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-2,548200000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,218432776e+09 +1,218432776e+09 +1,218432521e+09 +1,218432521e+09
7 0 +4,122666922e+08 +4,122666922e+08 +4,122664374e+08 +4,122664374e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (5,661000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,044677801e+09 +1,044677801e+09 +1,044677858e+09 +1,044677858e+09
11 0 +7,911527581e+08 +7,911527581e+08 +7,911528147e+08 +7,911528147e+08
15 0 +3,600893716e+08 +3,600893716e+08 +3,600894282e+08 +3,600894282e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1,810000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +8,872835621e+09 +8,872835621e+09 +8,872835603e+09 +8,872835603e+09
2 0 +2,686738967e+09 +2,686738967e+09 +2,686738949e+09 +2,686738949e+09
3 0 +9,865022385e+08 +9,865022385e+08 +9,865022204e+08 +9,865022204e+08
30 0 +8,782930715e+08 +8,782930715e+08 +8,782930534e+08 +8,782930534e+08
77 0 +8,070404255e+08 +8,070404255e+08 +8,070404074e+08 +8,070404074e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (3,777000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,704815928e+10 +1,704815928e+10 +1,704815931e+10 +1,704815931e+10
2 0 +8,234022446e+08 +8,234022446e+08 +8,234022823e+08 +8,234022823e+08
30 0 +5,001676834e+08 +5,001676834e+08 +5,001677211e+08 +5,001677211e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-6,325500000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +2,098931848e+09 +2,098931848e+09 +2,098931216e+09 +2,098931216e+09
2 0 +1,423135348e+09 +1,423135348e+09 +1,423134715e+09 +1,423134715e+09
15 0 +7,627623634e+08 +7,627623634e+08 +7,627617309e+08 +7,627617309e+08
64 0 +5,539053499e+08 +5,539053499e+08 +5,539047174e+08 +5,539047174e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-8,530000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +6,157940061e+09 +6,157940061e+09 +6,157939976e+09 +6,157939976e+09
6 0 +1,486590412e+09 +1,486590412e+09 +1,486590327e+09 +1,486590327e+09
47 0 +1,322145375e+09 +1,322145375e+09 +1,322145290e+09 +1,322145290e+09
54 0 +1,304778741e+09 +1,304778741e+09 +1,304778656e+09 +1,304778656e+09
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1,719500000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,724471380e+09 +1,724471380e+09 +1,724471552e+09 +1,724471552e+09
2 0 +1,203423092e+09 +1,203423092e+09 +1,203423264e+09 +1,203423264e+09
4 0 +4,540811933e+08 +4,540811933e+08 +4,540813653e+08 +4,540813653e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (6,816000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,736753745e+09 +1,736753745e+09 +1,736753813e+09 +1,736753813e+09
6 0 +1,686021867e+09 +1,686021867e+09 +1,686021935e+09 +1,686021935e+09
14 0 +1,059093634e+09 +1,059093634e+09 +1,059093702e+09 +1,059093702e+09
21 0 +8,663928982e+08 +8,663928982e+08 +8,663929664e+08 +8,663929664e+08
28 0 +8,416101443e+08 +8,416101443e+08 +8,416102124e+08 +8,416102124e+08
67 0 +5,643440583e+08 +5,643440583e+08 +5,643441264e+08 +5,643441264e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1,000000000000e+03) | measured fitness | best measured fitness | x1 | x2...
1 0 +7,110719761e+09 +7,110719761e+09 +7,110720761e+09 +7,110720761e+09
3 0 +6,509028974e+09 +6,509028974e+09 +6,509029974e+09 +6,509029974e+09
4 0 +6,295413741e+09 +6,295413741e+09 +6,295414741e+09 +6,295414741e+09
5 0 +9,750755702e+08 +9,750755702e+08 +9,750765702e+08 +9,750765702e+08
12 0 +9,253253137e+08 +9,253253137e+08 +9,253263137e+08 +9,253263137e+08
52 0 +8,825550485e+08 +8,825550485e+08 +8,825560485e+08 +8,825560485e+08
61 0 +8,241446321e+08 +8,241446321e+08 +8,241456321e+08 +8,241456321e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-6,837000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +3,142830891e+10 +3,142830891e+10 +3,142830884e+10 +3,142830884e+10
2 0 +3,045857017e+10 +3,045857017e+10 +3,045857011e+10 +3,045857011e+10
3 0 +4,055269527e+09 +4,055269527e+09 +4,055269459e+09 +4,055269459e+09
4 0 +1,567785951e+09 +1,567785951e+09 +1,567785882e+09 +1,567785882e+09
9 0 +9,202122382e+08 +9,202122382e+08 +9,202121698e+08 +9,202121698e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-5,548000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +4,257704144e+09 +4,257704144e+09 +4,257704088e+09 +4,257704088e+09
2 0 +1,516120176e+09 +1,516120176e+09 +1,516120121e+09 +1,516120121e+09
13 0 +1,220429957e+09 +1,220429957e+09 +1,220429902e+09 +1,220429902e+09
14 0 +8,000369942e+08 +8,000369942e+08 +8,000369388e+08 +8,000369388e+08
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-5,349000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,345288343e+10 +1,345288343e+10 +1,345288338e+10 +1,345288338e+10
2 0 +6,508467238e+08 +6,508467238e+08 +6,508466703e+08 +6,508466703e+08
