% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1,491500000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +9,998579624e+05 +9,998579624e+05 +1,000007112e+06 +1,000007112e+06
2 0 +5,993019175e+05 +5,993019175e+05 +5,994510675e+05 +5,994510675e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1,000000000000e+03) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,898620470e+06 +1,898620470e+06 +1,897620470e+06 +1,897620470e+06
2 0 +9,510015651e+05 +9,510015651e+05 +9,500015651e+05 +9,500015651e+05
7 0 +6,190048380e+05 +6,190048380e+05 +6,180048380e+05 +6,180048380e+05
70 0 +5,289000027e+05 +5,289000027e+05 +5,279000027e+05 +5,279000027e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (9,862000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,661995308e+06 +1,661995308e+06 +1,662093928e+06 +1,662093928e+06
2 0 +9,823310660e+05 +9,823310660e+05 +9,824296860e+05 +9,824296860e+05
7 0 +5,600362450e+05 +5,600362450e+05 +5,601348650e+05 +5,601348650e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-4,715000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +2,070157077e+06 +2,070157077e+06 +2,070109927e+06 +2,070109927e+06
2 0 +1,818726837e+06 +1,818726837e+06 +1,818679687e+06 +1,818679687e+06
3 0 +1,130862656e+06 +1,130862656e+06 +1,130815506e+06 +1,130815506e+06
5 0 +1,060149308e+06 +1,060149308e+06 +1,060102158e+06 +1,060102158e+06
26 0 +9,300363002e+05 +9,300363002e+05 +9,299891502e+05 +9,299891502e+05
34 0 +9,003361615e+05 +9,003361615e+05 +9,002890115e+05 +9,002890115e+05
36 0 +7,431513121e+05 +7,431513121e+05 +7,431041621e+05 +7,431041621e+05
46 0 +7,006447181e+05 +7,006447181e+05 +7,005975681e+05 +7,005975681e+05
63 0 +6,908360682e+05 +6,908360682e+05 +6,907889182e+05 +6,907889182e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (3,752000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +8,703039909e+05 +8,703039909e+05 +8,703415109e+05 +8,703415109e+05
13 0 +7,757978081e+05 +7,757978081e+05 +7,758353281e+05 +7,758353281e+05
17 0 +6,730647590e+05 +6,730647590e+05 +6,731022790e+05 +6,731022790e+05
24 0 +5,995690096e+05 +5,995690096e+05 +5,996065296e+05 +5,996065296e+05
37 0 +3,688035946e+05 +3,688035946e+05 +3,688411146e+05 +3,688411146e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (6,740000000000e+00) | measured fitness | best measured fitness | x1 | x2...
