% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1,694000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,662498429e+02 +1,662498429e+02 +1,493098429e+02 +1,493098429e+02 +3,9379e+00 -6,3624e-01 +2,6269e+00
2 0 +1,524666286e+02 +1,524666286e+02 +1,355266286e+02 +1,355266286e+02 +3,1498e-01 +1,1404e+00 +4,6457e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1,881000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +9,453806668e+01 +9,453806668e+01 +1,133480667e+02 +1,133480667e+02 +1,9208e+00 -3,6007e+00 -2,5615e+00
3 0 +1,992429046e+01 +1,992429046e+01 +3,873429046e+01 +3,873429046e+01 +6,1079e-01 +7,4754e-01 -2,0799e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (2,731500000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +9,852949388e+02 +9,852949388e+02 +1,258444939e+03 +1,258444939e+03 -2,4449e+00 -3,2868e+00 +4,8555e+00
2 0 +5,422014026e+02 +5,422014026e+02 +8,153514026e+02 +8,153514026e+02 -6,7285e-01 -2,9106e+00 +2,7596e+00
3 0 +1,806122300e+02 +1,806122300e+02 +4,537622300e+02 +4,537622300e+02 -4,7847e+00 +4,6646e+00 -4,0678e+00
4 0 +1,468982462e+02 +1,468982462e+02 +4,200482462e+02 +4,200482462e+02 -1,5437e-01 +2,6036e+00 -1,5566e-01
5 0 +2,819507778e+01 +2,819507778e+01 +3,013450778e+02 +3,013450778e+02 -2,5830e+00 +4,9198e+00 +1,8031e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (3,718000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +2,188473026e+02 +2,188473026e+02 +2,560273026e+02 +2,560273026e+02 -4,7561e-01 +2,3112e-03 -4,3322e+00
