% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (6,870000000000e+00) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,028997478e+01 +1,028997478e+01 +1,715997478e+01 +1,715997478e+01 -1,7399e+00 -1,6033e+00 -6,7272e-02 -4,2805e+00 -4,8031e+00 -4,0963e+00 -1,3113e+00 -3,0018e+00 +2,1224e+00 -4,0498e+00 +2,5337e+00 -1,9078e+00 -2,0025e-01 +3,0002e+00 +4,2592e+00 -2,8618e+00 -2,4742e+00 +1,8638e+00 +1,8715e+00 -2,3151e+00
13 0 +9,867121702e+00 +9,867121702e+00 +1,673712170e+01 +1,673712170e+01 -4,4684e+00 -2,3412e+00 -9,8739e-01 +2,4776e+00 -4,2709e+00 +3,6349e+00 +2,1469e+00 +3,3770e-01 +1,3101e+00 +2,2179e-01 -1,1931e+00 +2,2987e+00 +2,6250e+00 -3,0833e+00 -2,7264e+00 +1,4358e+00 +3,7469e+00 +2,6710e+00 -2,9162e+00 -2,9742e+00
21 0 +7,183359884e+00 +7,183359884e+00 +1,405335988e+01 +1,405335988e+01 +4,5286e+00 +2,0187e+00 -1,8450e+00 -2,7485e+00 +2,8566e+00 +9,2286e-01 -4,2626e+00 +3,7443e-01 -5,6315e-01 +2,9730e+00 +2,1465e+00 -5,8356e-01 -1,5530e+00 -4,3243e+00 -1,2046e+00 +1,2741e+00 +3,2607e+00 -9,5691e-01 +4,5148e+00 -4,6384e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1,000000000000e-02) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,551431391e+01 +1,551431391e+01 +1,552431391e+01 +1,552431391e+01 +3,6335e+00 +2,1624e+00 -8,8777e-02 -3,4871e+00 -4,1754e+00 +3,1370e+00 -3,0504e+00 -1,4568e+00 +1,5359e+00 +4,6524e+00 -4,9169e+00 +1,6971e+00 -2,7070e+00 +4,5558e+00 +3,3064e+00 -1,1119e-01 -2,4824e+00 -3,7109e+00 -2,0671e+00 +3,2035e+00
2 0 +1,497058589e+01 +1,497058589e+01 +1,498058589e+01 +1,498058589e+01 -3,5687e+00 -3,8971e+00 -1,8959e+00 +4,3387e+00 +4,5723e+00 -4,6378e+00 -1,4163e+00 +1,1438e-01 +2,8207e+00 +2,0304e+00 -4,4702e+00 -1,5851e+00 +9,3806e-01 +2,1119e+00 -1,6704e+00 +2,1449e+00 +7,9992e-01 +8,0234e-02 +2,0372e+00 -4,3202e-01
5 0 +6,927818664e+00 +6,927818664e+00 +6,937818664e+00 +6,937818664e+00 -4,2578e+00 +4,3901e+00 +8,6980e-02 +4,6015e+00 -1,5976e+00 +3,3583e-01 -1,7874e+00 +5,2607e-01 -4,1789e+00 +1,9105e+00 +2,1798e+00 +3,7845e+00 +2,3834e+00 -2,5129e+00 -3,8371e+00 +9,3858e-03 -7,6604e-01 -1,1851e+00 -2,5450e+00 -4,1899e+00
17 0 +6,761001095e+00 +6,761001095e+00 +6,771001095e+00 +6,771001095e+00 +7,7434e-01 +9,6670e-01 +1,1647e+00 +3,8278e+00 +3,1021e+00 -1,2084e+00 -3,7997e+00 -2,4306e+00 -4,7136e+00 -2,4337e+00 +4,4719e-01 +1,6559e+00 +4,9536e+00 -3,1001e+00 +4,1273e+00 +3,8292e+00 -2,2609e+00 +2,9272e+00 -3,3393e+00 -3,5209e+00
38 0 +6,253982767e+00 +6,253982767e+00 +6,263982767e+00 +6,263982767e+00 +5,4472e-02 +3,8375e+00 -2,1641e+00 -4,3981e+00 -1,9957e+00 +2,5077e+00 -4,6154e+00 -4,7082e-01 -7,6980e-01 +6,6444e-01 +4,0850e+00 +1,0949e+00 -2,6409e+00 -4,7679e+00 -7,8281e-01 +1,2678e-01 +6,9440e-01 -2,9632e+00 -4,0947e+00 +2,4629e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1,306100000000e+02) | measured fitness | best measured fitness | x1 | x2...
