% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1,026100000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +6,585230676e+01 +6,585230676e+01 +1,684623068e+02 +1,684623068e+02 -2,6851e+00 +4,1887e+00 +1,2672e+00
2 0 +4,953662884e+01 +4,953662884e+01 +1,521466288e+02 +1,521466288e+02 -2,3453e+00 +3,2261e+00 -4,6053e+00
5 0 +4,036401479e+01 +4,036401479e+01 +1,429740148e+02 +1,429740148e+02 -1,2042e+00 +2,6276e-01 +1,6624e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (9,330000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +8,797631974e+01 +8,797631974e+01 +1,812763197e+02 +1,812763197e+02 +3,6536e+00 +1,4225e+00 +4,6348e+00
2 0 +6,151571086e+01 +6,151571086e+01 +1,548157109e+02 +1,548157109e+02 -1,3072e+00 -3,2148e+00 -1,2871e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1,364000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,127576565e+02 +1,127576565e+02 +1,263976565e+02 +1,263976565e+02 +1,8216e+00 -3,0032e+00 +4,7999e+00
2 0 +8,879433510e+01 +8,879433510e+01 +1,024343351e+02 +1,024343351e+02 +2,7160e+00 +2,8381e+00 -3,6241e+00
4 0 +8,470476410e+01 +8,470476410e+01 +9,834476410e+01 +9,834476410e+01 +4,6278e+00 -4,0737e+00 +5,7500e-02
5 0 +3,010851607e+01 +3,010851607e+01 +4,374851607e+01 +4,374851607e+01 -3,2061e+00 +8,0805e-02 +1,8402e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1,948000000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +9,372844747e+01 +9,372844747e+01 +2,885284475e+02 +2,885284475e+02 -2,7334e-01 -3,8432e+00 +5,5493e-01
2 0 +7,260010185e+01 +7,260010185e+01 +2,674001018e+02 +2,674001018e+02 +4,9621e+00 +2,9083e+00 +3,5055e+00
3 0 +7,118712136e+01 +7,118712136e+01 +2,659871214e+02 +2,659871214e+02 +1,4629e+00 +3,8824e+00 +2,7479e+00
5 0 +5,942832664e+01 +5,942832664e+01 +2,542283266e+02 +2,542283266e+02 -2,4902e+00 -1,8889e+00 +4,9850e+00
6 0 +3,911293476e+01 +3,911293476e+01 +2,339129348e+02 +2,339129348e+02 -1,1258e+00 +3,1869e+00 +3,5730e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1,335900000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +7,366137296e+01 +7,366137296e+01 -5,992862704e+01 -5,992862704e+01 +3,3379e+00 +3,2601e+00 +2,2750e+00
2 0 +6,826500371e+01 +6,826500371e+01 -6,532499629e+01 -6,532499629e+01 +6,6428e-01 -4,4048e+00 +2,0501e+00
3 0 +5,319972150e+01 +5,319972150e+01 -8,039027850e+01 -8,039027850e+01 -6,6621e-01 +4,5307e+00 +6,0422e-01
6 0 +3,535037549e+01 +3,535037549e+01 -9,823962451e+01 -9,823962451e+01 +4,6313e-01 -3,4874e+00 -3,1465e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-3,085000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +7,340100227e+01 +7,340100227e+01 +4,255100227e+01 +4,255100227e+01 -2,7252e+00 +4,5878e+00 -3,7748e+00
2 0 +3,098815931e+01 +3,098815931e+01 +1,381593052e-01 +1,381593052e-01 -4,7291e+00 -7,0067e-01 -4,2261e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-9,200000000000e+00) | measured fitness | best measured fitness | x1 | x2...
1 0 +7,119472371e+01 +7,119472371e+01 +6,199472371e+01 +6,199472371e+01 -2,0329e+00 -3,1230e+00 -2,2789e+00
2 0 +3,955275394e+01 +3,955275394e+01 +3,035275394e+01 +3,035275394e+01 -3,4447e+00 -8,5316e-02 -1,8687e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-2,037600000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +3,350113511e+01 +3,350113511e+01 -1,702588649e+02 -1,702588649e+02 +4,6369e+00 +3,5390e+00 +3,9530e+00
4 0 +2,846400023e+01 +2,846400023e+01 -1,752959998e+02 -1,752959998e+02 +1,1617e+00 -1,4193e-01 +1,2241e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (3,399000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +9,524418460e+01 +9,524418460e+01 +1,292341846e+02 +1,292341846e+02 -4,7590e+00 +2,3091e+00 -3,3843e+00
2 0 +8,786318394e+01 +8,786318394e+01 +1,218531839e+02 +1,218531839e+02 +4,9515e+00 +3,0340e+00 +4,0423e+00
3 0 +6,427140876e+01 +6,427140876e+01 +9,826140876e+01 +9,826140876e+01 -9,9911e-01 -2,9658e+00 -3,1566e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1,000000000000e+03) | measured fitness | best measured fitness | x1 | x2...
1 0 +9,995221322e+01 +9,995221322e+01 -9,000477868e+02 -9,000477868e+02 +3,9011e+00 -1,4953e+00 +4,4154e+00
2 0 +6,233073343e+01 +6,233073343e+01 -9,376692666e+02 -9,376692666e+02 -2,9780e+00 -4,7739e+00 -2,9699e+00
4 0 +3,983203844e+01 +3,983203844e+01 -9,601679616e+02 -9,601679616e+02 +2,6611e+00 +1,3049e+00 -3,1500e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1,000000000000e+03) | measured fitness | best measured fitness | x1 | x2...
1 0 +8,941884082e+01 +8,941884082e+01 -9,105811592e+02 -9,105811592e+02 +4,2369e+00 -4,2978e+00 +3,3127e-01
2 0 +6,156048289e+01 +6,156048289e+01 -9,384395171e+02 -9,384395171e+02 -2,0812e+00 -2,0965e+00 +1,7587e+00
3 0 +4,382406947e+01 +4,382406947e+01 -9,561759305e+02 -9,561759305e+02 -1,5969e+00 -1,6866e+00 +2,1799e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1,272000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,005022259e+02 +1,005022259e+02 +8,778222591e+01 +8,778222591e+01 -8,2628e-02 -1,6129e-01 +4,4825e+00
3 0 +4,677963957e+01 +4,677963957e+01 +3,405963957e+01 +3,405963957e+01 -2,4974e+00 -9,4765e-01 +3,5106e+00
4 0 +4,104302950e+01 +4,104302950e+01 +2,832302950e+01 +2,832302950e+01 -4,8352e+00 -3,1768e-01 -3,5180e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-5,954000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +9,184400587e+01 +9,184400587e+01 +3,230400587e+01 +3,230400587e+01 +2,2010e+00 -3,8778e+00 +1,4232e+00
2 0 +7,245836583e+01 +7,245836583e+01 +1,291836583e+01 +1,291836583e+01 -2,1586e+00 -2,5662e+00 +3,9328e+00
3 0 +4,843000999e+01 +4,843000999e+01 -1,110999001e+01 -1,110999001e+01 -2,2588e+00 -2,0925e+00 -1,0567e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1,000000000000e+03) | measured fitness | best measured fitness | x1 | x2...
1 0 +3,135969045e+01 +3,135969045e+01 -9,686403095e+02 -9,686403095e+02 +1,3393e+00 -9,0186e-01 -1,4739e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (4,303000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +9,485205867e+01 +9,485205867e+01 +1,378820587e+02 +1,378820587e+02 -1,4338e+00 +1,4713e+00 -2,7962e+00
2 0 +4,744460015e+01 +4,744460015e+01 +9,047460015e+01 +9,047460015e+01 +4,6650e-01 +4,7364e+00 +4,8214e+00
