% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1,000000000000e+03) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,374776904e+03 +1,374776904e+03 +2,374776904e+03 +2,374776904e+03 -3,1512e+00 +4,2165e-01 +4,2083e+00 -4,2273e+00 -4,7377e+00
2 0 +1,950653112e+02 +1,950653112e+02 +1,195065311e+03 +1,195065311e+03 +3,7338e+00 -1,0588e+00 +2,6374e+00 +4,2554e+00 +4,1168e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (7,003000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +4,236274661e+02 +4,236274661e+02 +4,936574661e+02 +4,936574661e+02 +1,9944e+00 +3,9148e+00 -2,0786e+00 +9,3256e-01 -3,4208e+00
2 0 +2,577371500e+02 +2,577371500e+02 +3,277671500e+02 +3,277671500e+02 -4,9325e-01 +2,6594e+00 +3,3657e-01 -4,1356e+00 +1,9629e+00
4 0 +1,169729191e+02 +1,169729191e+02 +1,870029191e+02 +1,870029191e+02 -1,8751e+00 -4,3748e+00 -1,0264e-02 -3,9976e+00 -4,0891e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-4,822000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,760652553e+02 +1,760652553e+02 +1,278452553e+02 +1,278452553e+02 +4,7727e+00 -1,6680e+00 -4,6399e+00 -3,2984e+00 +2,3641e+00
3 0 +1,204938982e+02 +1,204938982e+02 +7,227389818e+01 +7,227389818e+01 -3,3679e+00 -4,0077e+00 -3,3517e+00 +7,6563e-01 -1,0891e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (2,547000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +2,019780036e+02 +2,019780036e+02 +2,274480036e+02 +2,274480036e+02 -2,6989e-01 -1,6368e+00 +2,1898e+00 -7,0652e-01 -3,2536e+00
6 0 +1,969011332e+02 +1,969011332e+02 +2,223711332e+02 +2,223711332e+02 -3,8628e+00 -2,8044e+00 -4,5583e+00 -8,8200e-01 -6,7086e-01
7 0 +1,921729308e+02 +1,921729308e+02 +2,176429308e+02 +2,176429308e+02 -1,5755e+00 -2,9017e-01 -1,1174e+00 +1,0582e-01 +3,6820e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1,008100000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +4,960163267e+02 +4,960163267e+02 +3,952063267e+02 +3,952063267e+02 -7,2448e-01 +4,2926e+00 +3,7405e+00 -3,4813e+00 -3,5882e+00
2 0 +1,755535990e+02 +1,755535990e+02 +7,474359897e+01 +7,474359897e+01 -9,4058e-01 -3,2227e+00 +1,8237e+00 +2,2809e+00 -1,6819e+00
10 0 +1,562857840e+02 +1,562857840e+02 +5,547578399e+01 +5,547578399e+01 +3,0309e+00 +3,8258e+00 -2,3984e+00 +6,9724e-01 +1,5360e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-3,531300000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,224472677e+03 +1,224472677e+03 +8,713426771e+02 +8,713426771e+02 +4,1223e+00 -4,9626e+00 +1,1246e+00 +3,8193e+00 -4,4378e+00
2 0 +4,447528863e+02 +4,447528863e+02 +9,162288631e+01 +9,162288631e+01 +2,6245e+00 +3,0945e+00 +1,3805e+00 -4,1673e+00 -2,3847e+00
3 0 +1,581952014e+02 +1,581952014e+02 -1,949347986e+02 -1,949347986e+02 -3,7383e+00 +9,9809e-01 -2,5781e+00 +1,9989e+00 -3,0307e+00
8 0 +7,496157418e+01 +7,496157418e+01 -2,781684258e+02 -2,781684258e+02 -2,2084e+00 +1,7318e+00 -1,0015e+00 -1,9898e+00 +3,3880e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (8,716000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +7,875218697e+02 +7,875218697e+02 +8,746818697e+02 +8,746818697e+02 -4,3538e+00 -4,5699e+00 +2,8533e+00 -2,5593e+00 +2,9022e+00
3 0 +5,455116839e+02 +5,455116839e+02 +6,326716839e+02 +6,326716839e+02 -3,2852e-01 +1,9535e+00 +4,7396e+00 +4,5623e+00 +1,3281e+00
4 0 +3,628835272e+02 +3,628835272e+02 +4,500435272e+02 +4,500435272e+02 +1,3964e+00 +3,9271e+00 -1,5526e+00 -1,3149e+00 +2,3124e+00
6 0 +2,886783645e+02 +2,886783645e+02 +3,758383645e+02 +3,758383645e+02 -8,4867e-01 +4,2750e+00 +1,9317e+00 +2,6551e+00 -1,1636e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-3,475000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,504014727e+02 +1,504014727e+02 +1,156514727e+02 +1,156514727e+02 -2,1940e+00 +2,4349e+00 +3,5327e-01 +1,2140e+00 +8,2231e-01
7 0 +1,084247712e+02 +1,084247712e+02 +7,367477123e+01 +7,367477123e+01 +2,6973e+00 +2,4394e+00 +1,5458e+00 +4,6432e+00 +8,7572e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1,000000000000e+03) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,549360999e+02 +1,549360999e+02 -8,450639001e+02 -8,450639001e+02 +3,3864e-01 -1,4314e+00 -1,0941e+00 +6,7362e-01 +7,3693e-01
3 0 +1,477381987e+02 +1,477381987e+02 -8,522618013e+02 -8,522618013e+02 -2,5034e+00 -3,1719e-01 -5,7999e-01 +1,7761e-01 -1,9180e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-9,247000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +2,667663386e+02 +2,667663386e+02 +1,742963386e+02 +1,742963386e+02 +6,7491e-01 -1,6658e-01 +4,9802e+00 -4,9507e+00 -4,6588e+00
3 0 +9,913113539e+01 +9,913113539e+01 +6,661135393e+00 +6,661135393e+00 +3,8659e+00 -3,9186e+00 +1,6024e+00 +4,8484e-01 -2,3429e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-2,153000000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +5,117764380e+02 +5,117764380e+02 +2,964764380e+02 +2,964764380e+02 -4,7475e+00 -2,8712e+00 +3,3145e+00 +3,2613e+00 -1,7403e+00
9 0 +1,987122448e+02 +1,987122448e+02 -1,658775524e+01 -1,658775524e+01 +8,6147e-01 +4,7882e+00 -2,9979e+00 -1,6759e+00 -2,4871e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-5,449000000000e+01) | measured fitness | best measured fitness | x1 | x2...
