% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (7,627000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +5,054327465e+06 +5,054327465e+06 +5,054403735e+06 +5,054403735e+06 +2,8754e+00 +1,4317e+00 +3,6852e+00 -2,2556e+00 +9,7238e-01 -2,7357e+00 -3,4353e+00 +2,3040e+00 -1,4581e+00 -1,1612e+00 +4,4410e+00 -1,0996e+00 +3,9473e+00 -1,5198e+00 -2,2078e+00 +4,1888e+00 -3,1931e+00 +9,7195e-01 +1,7004e+00 +7,7772e-01
4 0 +3,642241490e+06 +3,642241490e+06 +3,642317760e+06 +3,642317760e+06 -4,3885e+00 +4,8059e+00 -4,6347e+00 -1,8007e+00 +3,6979e+00 -1,5150e-01 +2,5554e+00 +2,6109e+00 -2,7095e+00 -1,9500e+00 +2,4557e+00 +9,3095e-01 -3,7320e+00 -2,0264e+00 +4,4758e+00 +4,6486e+00 +4,4656e+00 +4,0807e+00 -4,6524e-03 -2,9056e+00
5 0 +1,694766072e+06 +1,694766072e+06 +1,694842342e+06 +1,694842342e+06 +3,8027e+00 +2,5241e+00 +6,4456e-01 -2,8969e+00 +4,0091e+00 -3,4700e+00 +1,0034e+00 -4,7745e+00 -2,2506e+00 -4,5910e+00 +1,2828e+00 +4,5235e+00 -1,5090e+00 -1,1387e+00 +1,3851e+00 -4,8611e+00 -4,9230e+00 -2,5661e+00 -2,3696e+00 -4,4532e+00
7 0 +2,934418060e+05 +2,934418060e+05 +2,935180760e+05 +2,935180760e+05 -3,1034e+00 +3,5351e+00 -1,0541e+00 -4,4113e+00 -1,0567e+00 +4,3631e+00 +4,4985e+00 -3,8986e+00 -4,7576e+00 -5,9014e-01 +3,3968e+00 +4,1096e+00 -1,8594e+00 -4,9291e+00 +1,4980e+00 -3,9518e-01 +1,0211e+00 -1,6255e+00 +4,7224e+00 +1,4008e-01
9 0 +4,785655026e+03 +4,785655026e+03 +4,861925026e+03 +4,861925026e+03 +4,5755e-01 -4,8246e+00 +3,2201e+00 -4,5703e-01 -1,9473e+00 -1,0834e+00 +3,5699e+00 -3,2284e+00 +4,8795e+00 -4,9546e+00 -4,4729e+00 -1,0908e-01 -1,7170e+00 +1,8714e+00 -3,4747e+00 -1,4533e+00 +3,0166e+00 +2,7916e+00 -2,1128e-02 +3,0259e+00
38 0 +3,837079990e+03 +3,837079990e+03 +3,913349990e+03 +3,913349990e+03 +1,8242e+00 +2,1367e+00 +1,0481e+00 -2,4145e+00 -1,0116e+00 -1,8270e+00 +1,7529e+00 -3,7151e+00 +5,6015e-01 +2,2956e+00 -2,7800e+00 +9,6854e-01 -1,1614e+00 +4,6074e+00 -3,6445e+00 -7,6983e-01 +4,8716e+00 -2,7465e+00 -2,1890e+00 -2,5685e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-2,255000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +3,327963604e+04 +3,327963604e+04 +3,325708604e+04 +3,325708604e+04 -2,1977e+00 +2,3463e+00 +4,4830e+00 +4,8828e+00 +1,9442e+00 -3,1962e+00 -1,8370e-01 -2,2072e+00 +1,0612e+00 +3,1625e+00 +1,5476e+00 -2,7436e+00 +3,4216e+00 -3,4276e+00 -5,4526e-01 -2,8212e+00 -3,1071e+00 -3,2563e+00 +3,3407e+00 +3,0335e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1,366000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +7,780446190e+06 +7,780446190e+06 +7,780459850e+06 +7,780459850e+06 -7,7726e-01 +9,3972e-01 -1,0871e+00 +1,1992e+00 +1,5724e+00 -3,4224e+00 -1,5797e+00 -4,0902e-01 -1,3921e+00 +3,6641e+00 +4,8251e+00 +4,7832e+00 +3,3105e+00 +3,4607e+00 +4,1898e+00 +2,4389e+00 -3,9781e+00 +4,9977e-01 +2,3327e+00 -4,7251e+00
