% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (9,294000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +2,659591242e+03 +2,659591242e+03 +2,752531242e+03 +2,752531242e+03 +1,6176e+00 +1,5190e+00 +3,1748e+00 +4,9765e+00 +3,9402e+00 -3,9244e+00 -3,3293e+00 -6,6812e-01 -1,5085e+00 +1,2465e+00 -4,8769e+00 -2,6400e+00 +2,8949e+00 +1,9248e+00 +2,2280e+00 -3,9478e+00 +1,8253e+00 +2,8782e+00 +8,6673e-01 -2,3586e+00
2 0 +1,832588491e+03 +1,832588491e+03 +1,925528491e+03 +1,925528491e+03 -9,9025e-01 +3,5744e+00 +1,1371e+00 -2,2888e+00 -3,4373e+00 +2,6746e+00 -4,9279e+00 +4,3179e+00 +4,7870e+00 +8,9337e-01 -2,2780e+00 -3,1520e+00 -2,8207e+00 -4,8878e+00 -8,3008e-01 +2,0543e+00 -3,9453e+00 +2,3859e+00 +1,0057e+00 -2,9739e-03
3 0 +1,267906039e+03 +1,267906039e+03 +1,360846039e+03 +1,360846039e+03 +3,9410e+00 -2,0439e-01 +3,7987e+00 +4,4605e+00 +4,6914e+00 +4,9789e+00 -8,0719e-01 +8,2691e-01 -3,8727e+00 +2,6071e+00 +1,3886e+00 -6,4247e-01 +2,9445e+00 +4,0818e+00 -2,0188e+00 +3,3643e+00 +4,6039e+00 +1,2873e+00 -6,0745e-01 -1,4706e-01
20 0 +1,222667298e+03 +1,222667298e+03 +1,315607298e+03 +1,315607298e+03 -1,9911e+00 -3,6767e+00 -4,0754e+00 -1,2110e+00 +2,1946e+00 +3,3924e+00 +3,4098e+00 +1,3841e+00 +9,8157e-01 +4,5341e-01 -9,8658e-01 -6,8440e-01 +2,5884e+00 +4,3253e+00 -7,3250e-01 +3,0183e+00 +1,2891e+00 +1,6975e+00 -1,4603e+00 -2,9816e+00
22 0 +1,184467803e+03 +1,184467803e+03 +1,277407803e+03 +1,277407803e+03 -3,7375e-02 +4,0049e+00 -1,3319e+00 -3,9897e+00 +1,0746e+00 +1,9211e+00 +4,6382e+00 +2,4667e+00 -3,0727e+00 +2,5936e+00 -3,9104e+00 -3,4153e+00 +2,9903e+00 +1,1210e+00 -7,6908e-01 -1,2330e+00 +4,4072e+00 +6,6439e-01 +3,6662e+00 +3,8649e+00
25 0 +1,047180256e+03 +1,047180256e+03 +1,140120256e+03 +1,140120256e+03 -3,0546e+00 -5,8829e-01 -3,7111e+00 -2,9924e+00 -1,0706e+00 -2,0047e+00 +3,7623e+00 -4,4841e+00 +4,9477e+00 -3,5297e+00 -1,0236e+00 -1,2537e+00 +3,0936e+00 +1,5560e-01 +4,3231e+00 -1,7356e+00 +4,8537e+00 -4,9815e-01 -3,4525e+00 -1,4870e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (3,535000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +5,048597826e+03 +5,048597826e+03 +5,083947826e+03 +5,083947826e+03 +4,0593e+00 +1,6386e+00 -1,3517e+00 +4,0059e+00 -1,8333e+00 -2,1073e+00 +2,5384e+00 +1,2222e+00 +1,8588e+00 -4,9169e+00 +2,0048e+00 -6,7652e-01 -5,9074e-01 -2,6432e+00 +2,2732e+00 -4,5103e+00 -4,8518e+00 +1,4546e+00 -7,1814e-01 -2,5971e+00
3 0 +1,744180284e+03 +1,744180284e+03 +1,779530284e+03 +1,779530284e+03 +4,5419e+00 -1,0414e+00 -1,8346e+00 +1,6115e+00 +3,3393e-01 -3,5515e+00 +4,6742e+00 -3,4928e+00 -2,2620e+00 -1,7027e+00 +4,9022e+00 -4,8285e+00 -2,1480e+00 +3,6607e+00 +8,5296e-01 +2,8131e+00 +2,2149e+00 +3,2474e+00 +4,2528e+00 +1,4602e+00
23 0 +8,187655397e+02 +8,187655397e+02 +8,541155397e+02 +8,541155397e+02 +9,8133e-01 -2,5529e+00 +2,3435e+00 +1,5471e+00 +1,6311e+00 -1,8599e+00 -1,0273e+00 -4,1796e-01 +4,4710e+00 -2,5467e-01 +2,5759e+00 -4,3566e+00 +1,0548e+00 +4,3587e+00 -4,2531e+00 +4,7287e+00 +3,5407e+00 -1,7431e+00 +1,6136e+00 -1,8413e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (3,820000000000e+00) | measured fitness | best measured fitness | x1 | x2...
1 0 +2,339193410e+03 +2,339193410e+03 +2,343013410e+03 +2,343013410e+03 +4,9569e-01 -1,1280e+00 +4,3219e-01 -1,5144e+00 -4,9151e+00 +2,6526e+00 +8,8977e-01 +3,1196e+00 +3,5993e+00 +4,2388e-01 -1,9392e+00 +3,3956e+00 +4,8375e+00 +8,4529e-01 +2,8144e+00 -2,7474e-01 +3,2010e+00 +2,6238e+00 -4,3057e+00 +1,7380e+00
2 0 +1,785465223e+03 +1,785465223e+03 +1,789285223e+03 +1,789285223e+03 -1,0875e+00 -1,5145e+00 -2,3847e-01 -8,1833e-01 -3,8602e+00 +1,3003e+00 +3,5866e+00 -1,6370e-01 +4,1879e+00 +4,3408e+00 -1,4019e+00 -1,0533e+00 +3,5289e+00 -3,1587e+00 +4,8900e+00 -1,6036e+00 +4,1174e+00 -3,2204e+00 +3,5411e+00 +4,1311e+00
3 0 +8,835115039e+02 +8,835115039e+02 +8,873315039e+02 +8,873315039e+02 -1,8297e+00 -4,8845e+00 +1,5223e+00 -2,8158e+00 +3,3936e+00 -4,0184e-01 -2,6568e+00 -2,9331e+00 -4,5019e+00 +1,6931e+00 +1,7352e+00 -3,7470e+00 +7,6735e-01 -2,8168e+00 -2,1282e+00 +1,0253e+00 +4,3344e-01 -4,3967e-01 -1,0619e-01 -2,9566e+00
8 0 +6,682332620e+02 +6,682332620e+02 +6,720532620e+02 +6,720532620e+02 -8,0579e-02 +2,8762e+00 -1,2069e+00 +9,3012e-01 -1,4208e+00 +1,6596e+00 -2,5350e+00 -1,9093e+00 +4,5431e+00 -7,2540e-01 +4,8995e-01 +1,4244e+00 -1,4094e+00 -1,8617e+00 +3,3499e+00 -3,0238e+00 -3,5585e-01 +1,5276e+00 +4,0456e+00 +3,7969e+00
14 0 +5,891460930e+02 +5,891460930e+02 +5,929660930e+02 +5,929660930e+02 +1,8996e-01 +3,2535e+00 -5,5161e-03 +3,7958e-01 -3,5960e+00 -7,6270e-01 +1,0896e+00 +2,7268e+00 +3,3649e+00 -4,6121e+00 +1,1217e+00 +1,0680e+00 -2,4482e+00 -4,1057e+00 -1,3789e+00 -2,3702e+00 -1,3721e+00 +1,1430e+00 +9,9131e-01 +3,8803e+00
