% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1,694000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +7,653952955e+01 +7,653952955e+01 +5,959952955e+01 +5,959952955e+01
35 0 +7,137146858e+01 +7,137146858e+01 +5,443146858e+01 +5,443146858e+01
63 0 +6,809919864e+01 +6,809919864e+01 +5,115919864e+01 +5,115919864e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1,881000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,952988986e+02 +1,952988986e+02 +2,141088986e+02 +2,141088986e+02
3 0 +1,087556514e+02 +1,087556514e+02 +1,275656514e+02 +1,275656514e+02
51 0 +1,044839418e+02 +1,044839418e+02 +1,232939418e+02 +1,232939418e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (2,731500000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +2,073476951e+02 +2,073476951e+02 +4,804976951e+02 +4,804976951e+02
2 0 +1,983580524e+02 +1,983580524e+02 +4,715080524e+02 +4,715080524e+02
3 0 +1,744419699e+02 +1,744419699e+02 +4,475919699e+02 +4,475919699e+02
6 0 +1,420353654e+02 +1,420353654e+02 +4,151853654e+02 +4,151853654e+02
7 0 +1,001302926e+02 +1,001302926e+02 +3,732802926e+02 +3,732802926e+02
9 0 +7,686074332e+01 +7,686074332e+01 +3,500107433e+02 +3,500107433e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (3,718000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +3,176537173e+02 +3,176537173e+02 +3,548337173e+02 +3,548337173e+02
2 0 +1,432483195e+02 +1,432483195e+02 +1,804283195e+02 +1,804283195e+02
3 0 +8,400226945e+01 +8,400226945e+01 +1,211822695e+02 +1,211822695e+02
7 0 +7,660509105e+01 +7,660509105e+01 +1,137850911e+02 +1,137850911e+02
29 0 +7,165645887e+01 +7,165645887e+01 +1,088364589e+02 +1,088364589e+02
75 0 +5,782058155e+01 +5,782058155e+01 +9,500058155e+01 +9,500058155e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1,479000000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,829819632e+02 +1,829819632e+02 +3,508196318e+01 +3,508196318e+01
3 0 +1,736192411e+02 +1,736192411e+02 +2,571924107e+01 +2,571924107e+01
5 0 +1,501675984e+02 +1,501675984e+02 +2,267598377e+00 +2,267598377e+00
10 0 +1,164218593e+02 +1,164218593e+02 -3,147814074e+01 -3,147814074e+01
11 0 +9,483833353e+01 +9,483833353e+01 -5,306166647e+01 -5,306166647e+01
52 0 +7,489595412e+01 +7,489595412e+01 -7,300404588e+01 -7,300404588e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (4,817100000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +5,490049678e+02 +5,490049678e+02 +1,030714968e+03 +1,030714968e+03
2 0 +4,179407585e+02 +4,179407585e+02 +8,996507585e+02 +8,996507585e+02
5 0 +3,246389139e+02 +3,246389139e+02 +8,063489139e+02 +8,063489139e+02
