% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-5,494000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +2,176518215e+07 +2,176518215e+07 +2,176512721e+07 +2,176512721e+07 +1,2750e+00 +8,1084e-01 -9,7322e-01 +1,9321e+00 -4,8177e+00
2 0 +1,804259460e+07 +1,804259460e+07 +1,804253966e+07 +1,804253966e+07 +4,2237e+00 +2,6799e+00 -1,6734e+00 +3,8951e+00 -5,6051e-02
3 0 +9,090344266e+06 +9,090344266e+06 +9,090289326e+06 +9,090289326e+06 +2,8944e+00 +4,1687e+00 -3,2127e-01 +3,4113e+00 +4,8471e-01
5 0 +1,605368664e+06 +1,605368664e+06 +1,605313724e+06 +1,605313724e+06 -4,5226e+00 -2,4716e+00 +3,6702e+00 -7,3254e-01 +1,2327e+00
7 0 +1,433074922e+06 +1,433074922e+06 +1,433019982e+06 +1,433019982e+06 -2,6744e+00 +9,6026e-02 +3,6611e+00 -3,2185e-01 +1,8569e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (5,913000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +3,249250805e+06 +3,249250805e+06 +3,249309935e+06 +3,249309935e+06 +4,9918e-01 +2,9356e+00 +1,9382e+00 +3,3500e+00 +3,6691e+00
4 0 +1,993301409e+06 +1,993301409e+06 +1,993360539e+06 +1,993360539e+06 +2,0111e+00 +3,8684e+00 -4,3774e+00 -1,1611e+00 +3,9745e-01
7 0 +2,957271454e+04 +2,957271454e+04 +2,963184454e+04 +2,963184454e+04 +4,1455e+00 +8,8764e-01 -1,0448e+00 -2,9774e+00 -3,4034e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-4,915300000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +2,971114250e+06 +2,971114250e+06 +2,970622720e+06 +2,970622720e+06 +6,1640e-01 -2,7996e+00 +3,4257e+00 -4,3757e+00 +1,6046e+00
2 0 +1,989013208e+06 +1,989013208e+06 +1,988521678e+06 +1,988521678e+06 +1,2312e+00 +7,6928e-01 +2,2739e+00 -2,1243e+00 +3,2548e-01
