% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-4,620900000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +3,541108586e+03 +3,541108586e+03 +3,079018586e+03 +3,079018586e+03 +4,5737e+00 +3,8113e+00 -2,9497e+00 +2,6419e+00 -3,5016e+00 -7,4620e-03 +3,6231e-01 -2,0141e+00 -3,6923e+00 -7,0471e-01 -4,5102e+00 -4,2958e+00 -2,3141e+00 +3,4253e+00 +1,4455e+00 -3,8569e+00 -3,7233e+00 +3,0689e+00 +3,4014e+00 +4,0015e-01
2 0 +2,364534784e+03 +2,364534784e+03 +1,902444784e+03 +1,902444784e+03 -1,3206e+00 -2,5293e+00 -3,8611e+00 +8,4221e-02 +4,1427e+00 +1,6189e+00 +2,8289e+00 +5,6068e-01 +1,1459e+00 +1,2995e+00 +2,8810e+00 +2,9647e+00 +2,6728e+00 +4,6765e-01 -2,5070e+00 -1,0111e+00 +4,6520e+00 +1,1399e+00 +4,8915e-01 -2,2663e+00
8 0 +1,709161168e+03 +1,709161168e+03 +1,247071168e+03 +1,247071168e+03 +1,7095e+00 -1,5224e+00 +2,5377e+00 -3,1621e+00 -2,4014e+00 +3,2560e-01 -7,2951e-01 +7,4653e-01 +3,1719e-01 +1,9550e-01 +2,9349e+00 +3,7799e+00 -1,5419e+00 -4,7413e+00 -7,5130e-01 -1,7484e+00 +1,9771e+00 +4,6695e+00 -1,2793e+00 +3,9046e+00
14 0 +1,285022173e+03 +1,285022173e+03 +8,229321732e+02 +8,229321732e+02 +1,3786e+00 -4,7747e-01 +2,9893e+00 -2,4752e+00 +4,5542e+00 -1,9945e+00 -4,6711e+00 -6,6706e-01 -4,1123e+00 -2,9098e+00 -3,1140e+00 +1,3601e+00 -3,7194e+00 -1,7239e+00 -1,7578e+00 +6,6392e-01 -4,9199e+00 +2,1294e+00 -4,3967e+00 +3,0486e+00
15 0 +1,197863589e+03 +1,197863589e+03 +7,357735890e+02 +7,357735890e+02 +4,4720e-01 +4,1491e+00 +1,2712e+00 -3,1650e+00 -3,5701e+00 -7,7765e-01 -9,3536e-01 +2,6852e+00 +3,6693e+00 -2,7526e+00 -3,5555e+00 +1,6106e+00 +1,3398e+00 -1,7525e+00 +4,0556e+00 -1,4217e+00 -2,3386e+00 +2,6193e+00 -3,5852e+00 +9,7520e-01
19 0 +1,086162030e+03 +1,086162030e+03 +6,240720302e+02 +6,240720302e+02 +3,4453e+00 +3,1381e+00 -4,8020e+00 -4,3526e+00 +1,9265e+00 +1,7393e+00 -3,8060e+00 -4,3926e+00 +1,4683e+00 -3,3067e+00 -2,5069e+00 -1,5762e+00 +1,7471e+00 -4,1492e+00 -1,0751e+00 +1,5076e-01 +4,6290e-02 -1,4620e-01 -4,6576e+00 +4,1520e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (7,766000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,040552730e+04 +1,040552730e+04 +1,048318730e+04 +1,048318730e+04 +1,3381e+00 +1,1183e+00 +4,7858e+00 -4,0488e+00 -4,7815e+00 +4,8046e-01 +1,8166e+00 -2,1937e+00 -7,0905e-01 +4,0043e+00 +4,4750e-02 -4,7435e+00 -3,3489e+00 +7,1862e-01 +4,5084e+00 -3,3406e-01 +2,5193e+00 +4,4698e+00 -3,4620e+00 +3,2859e+00
2 0 +1,656858244e+03 +1,656858244e+03 +1,734518244e+03 +1,734518244e+03 +5,7832e-01 -2,5234e+00 -2,9362e+00 -2,2163e+00 +3,2306e+00 +1,1734e+00 +2,9210e+00 +2,6946e+00 +3,9834e+00 -3,7575e+00 +2,1586e+00 -3,0296e+00 +4,2790e+00 +4,2547e-01 +1,7485e+00 -1,9787e+00 +2,6366e-01 +9,5744e-01 +2,5472e+00 +4,3134e-01
5 0 +1,330299327e+03 +1,330299327e+03 +1,407959327e+03 +1,407959327e+03 -4,0851e+00 -2,7338e+00 +1,7575e-01 -1,9606e+00 -2,4796e+00 +1,9100e+00 -4,2594e+00 +1,5087e+00 -4,2889e+00 +8,6263e-01 -3,0403e+00 +2,1281e+00 -2,9123e+00 -6,9745e-01 +1,9307e+00 +3,5385e+00 +2,4289e+00 -4,4492e+00 -1,4937e+00 -4,7538e+00
