% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (7,948000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +2,340696562e+02 +2,340696562e+02 +3,135496562e+02 +3,135496562e+02 +1,7985e+00 +3,2410e+00 +3,5663e+00 -4,2899e+00 -2,6516e+00 -6,7655e-01 +2,3715e+00 +1,6098e-01 -3,2358e+00 -3,8592e+00 -2,2746e+00 -1,7259e+00 -9,8198e-01 +4,6353e+00 -1,6443e+00 +2,7564e+00 +2,8706e-01 +4,2909e+00 +4,0844e-01 +2,7783e+00
4 0 +1,765545861e+02 +1,765545861e+02 +2,560345861e+02 +2,560345861e+02 -3,7750e-01 +1,7404e+00 -2,2770e+00 -2,7177e+00 -2,7334e+00 -3,4402e-01 +2,3725e+00 -4,6958e+00 -6,0426e-01 -4,5018e+00 +2,6577e+00 +4,0197e+00 -6,9988e-01 +4,6036e+00 +2,3063e+00 +2,7891e+00 -3,9870e+00 +5,6100e-01 +9,7718e-01 +9,0116e-01
5 0 +1,069272433e+02 +1,069272433e+02 +1,864072433e+02 +1,864072433e+02 -2,2788e+00 -1,4546e+00 -2,1965e+00 +2,8208e+00 -2,2288e+00 -4,5672e+00 -2,9475e+00 -2,9918e+00 -4,2745e+00 -3,5790e-01 -3,3745e+00 +1,7468e+00 -1,5267e+00 -3,7226e+00 +9,4814e-01 +3,5777e+00 -1,9881e+00 -2,6677e+00 +4,6975e+00 +2,6593e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (3,944800000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +4,461965074e+02 +4,461965074e+02 +8,406765074e+02 +8,406765074e+02 +3,8937e+00 +4,1444e+00 +2,9084e+00 -3,1985e+00 +2,5262e+00 +4,6914e+00 +1,0718e+00 +3,6067e+00 +2,3759e+00 -3,7631e+00 +3,2820e+00 +4,1979e+00 +4,6256e-01 +2,9460e+00 -2,6108e+00 -3,0765e+00 +4,4443e+00 +2,1092e+00 -2,2139e+00 -3,6437e+00
2 0 +2,666361890e+02 +2,666361890e+02 +6,611161890e+02 +6,611161890e+02 -4,8909e+00 -1,0204e+00 -3,4199e+00 +4,0554e+00 -4,5323e+00 +2,8683e+00 -2,9137e+00 +4,8474e-01 +4,1851e+00 -2,8199e+00 -2,3243e+00 +4,5465e+00 +2,0105e-01 -2,2395e+00 -3,5927e+00 +3,4050e+00 +3,5636e+00 -2,8217e+00 +3,3287e+00 -1,9373e+00
4 0 +2,314970173e+02 +2,314970173e+02 +6,259770173e+02 +6,259770173e+02 +1,7726e+00 +2,8474e+00 -4,6023e+00 +4,8315e+00 -1,3053e+00 -9,9805e-01 +1,1659e+00 -2,4955e+00 +6,6891e-01 -1,1579e-01 -4,8918e+00 +2,5710e+00 +1,2743e+00 +1,7474e+00 -1,1679e+00 -2,3401e+00 -2,2109e+00 -2,7006e+00 +3,6439e+00 -4,2270e+00
14 0 +1,362820400e+02 +1,362820400e+02 +5,307620400e+02 +5,307620400e+02 -3,4706e+00 +9,8105e-02 -2,9202e+00 +2,3232e+00 -2,0691e+00 -5,4395e-01 -2,1012e+00 -1,6928e+00 -1,4988e-01 -2,0326e+00 +2,6479e+00 +4,7368e+00 -4,2943e+00 +3,6365e+00 -2,7842e+00 +2,0631e+00 +6,6404e-01 -1,1281e+00 +1,6452e+00 -1,9372e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-2,471100000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +2,574076267e+02 +2,574076267e+02 +1,029762669e+01 +1,029762669e+01 -3,1583e+00 -2,8754e+00 -1,7043e+00 +4,6008e+00 -4,3831e+00 -4,3631e+00 -2,6506e+00 -4,7830e-01 +1,2193e+00 +3,6439e+00 -3,5468e+00 +3,8532e+00 -1,3098e+00 -7,4867e-01 +4,8872e+00 -6,9043e-02 -6,2750e-01 +1,9521e-01 -2,8022e-01 +1,7192e+00
4 0 +1,909550202e+02 +1,909550202e+02 -5,615497977e+01 -5,615497977e+01 -4,0204e+00 -9,0784e-03 -2,0990e+00 -2,9779e+00 -2,6151e+00 -4,2229e+00 -4,2785e-01 -1,2549e+00 +4,7275e+00 -4,1853e-01 +4,6749e+00 -6,4260e-01 +1,6410e+00 +4,6253e+00 -2,5345e-01 +3,3097e+00 -2,7344e+00 +9,2353e-01 -5,2840e-01 +1,6467e-01
9 0 +1,824682704e+02 +1,824682704e+02 -6,464172959e+01 -6,464172959e+01 -3,4161e+00 +8,1149e-01 -1,2236e+00 -4,4886e+00 +1,7337e+00 +4,3838e+00 +1,2869e+00 +1,1477e+00 +1,9955e-01 +3,9137e+00 -1,6856e+00 +2,0368e+00 +3,2058e+00 +4,5738e+00 +6,4312e-01 -4,5594e+00 -4,2528e+00 +7,1767e-01 +3,7178e+00 +7,2602e-01
36 0 +1,579620428e+02 +1,579620428e+02 -8,914795716e+01 -8,914795716e+01 +1,4342e+00 +2,0635e+00 -6,4016e-01 -2,3502e+00 -1,9745e+00 +7,8394e-01 +6,3618e-02 +5,4393e-01 +5,4610e-01 -2,9054e+00 -1,5369e+00 -1,9564e+00 -7,7248e-01 +4,4273e+00 +3,8007e+00 +7,5618e-01 +2,9506e+00 -8,5787e-01 +2,5199e+00 +2,8103e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1,520400000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +2,956660181e+02 +2,956660181e+02 +1,436260181e+02 +1,436260181e+02 +1,2213e+00 -6,5435e-01 +4,1500e+00 +2,8034e+00 +1,9264e+00 -2,7984e+00 -7,6645e-01 -4,2914e+00 +4,1704e+00 -1,9957e+00 -3,8626e+00 +1,0608e+00 +3,3977e+00 -2,2393e-01 +2,5515e+00 -3,3214e+00 +2,7589e-02 +6,2847e-01 +6,0315e-01 -2,4132e+00
4 0 +2,299411891e+02 +2,299411891e+02 +7,790118913e+01 +7,790118913e+01 -1,0558e+00 +4,8365e+00 -3,7206e+00 +2,9686e+00 +6,3825e-01 +1,7639e+00 -2,1370e-01 -1,6778e+00 +3,4555e+00 +3,7539e-01 +1,5867e+00 +3,7907e+00 -2,3680e-02 -2,3606e+00 -9,1059e-01 -4,6826e+00 -2,7398e-01 -3,1749e+00 -7,3892e-01 -2,4765e+00
9 0 +2,110724781e+02 +2,110724781e+02 +5,903247811e+01 +5,903247811e+01 +5,7743e-01 -1,7341e-01 -3,4591e+00 -4,6479e+00 +3,3173e+00 -1,6546e+00 +2,8048e+00 +5,9215e-01 +2,4984e+00 +2,5512e+00 -1,0522e+00 +3,8783e-01 -4,9364e+00 +2,3101e+00 +3,0707e+00 +3,9109e+00 +3,0950e+00 +1,7614e+00 -4,7416e+00 -4,6054e+00
14 0 +1,751805070e+02 +1,751805070e+02 +2,314050700e+01 +2,314050700e+01 -2,0159e+00 -4,6328e+00 -7,6776e-01 +4,5139e+00 +2,7741e+00 +2,9442e+00 +2,7888e+00 +1,5666e+00 +2,1984e-01 +4,3474e+00 -9,2952e-01 -3,4013e+00 +1,2146e+00 -2,8040e-01 +2,6884e+00 +3,1443e+00 +1,8225e+00 -4,0226e+00 -2,6097e+00 -2,4755e-01
19 0 +1,328723698e+02 +1,328723698e+02 -1,916763024e+01 -1,916763024e+01 +9,5290e-02 -3,8906e+00 -1,8437e+00 +2,1869e+00 -1,2478e-01 +4,3642e-01 -3,3889e-01 +2,1679e+00 -1,2346e+00 +1,7391e+00 +2,3412e+00 -1,3238e+00 +2,3853e+00 +1,4520e+00 +1,2158e+00 +5,7716e-01 +1,9345e+00 -1,9187e+00 -1,6160e+00 +1,1078e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-2,525000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +2,964206968e+02 +2,964206968e+02 +2,711706968e+02 +2,711706968e+02 -1,7454e+00 +2,9026e+00 -4,2164e+00 -1,1967e+00 +3,5723e+00 -2,3545e+00 +1,4414e+00 +2,9910e+00 +3,4057e+00 +4,0986e+00 -4,8367e+00 +3,7430e+00 +4,6406e+00 -2,3134e+00 +9,5187e-01 -4,7444e+00 +1,6036e+00 +3,6587e-01 +2,5809e+00 -7,8547e-01
2 0 +2,358853757e+02 +2,358853757e+02 +2,106353757e+02 +2,106353757e+02 -2,0013e+00 -3,3089e+00 +5,1132e-01 -9,0379e-02 -3,3855e+00 -2,3196e+00 +1,6320e+00 -2,6793e+00 +2,5869e+00 +8,2999e-02 -3,3421e+00 -1,6967e+00 +2,6138e+00 -2,1574e+00 -8,7894e-02 -2,7693e-01 -1,8080e+00 +3,3025e+00 +1,7208e-01 -2,3278e+00
5 0 +2,145756947e+02 +2,145756947e+02 +1,893256947e+02 +1,893256947e+02 +3,9430e+00 -2,7053e+00 +1,9837e+00 -1,1441e+00 +2,9915e+00 +8,9155e-01 -3,4574e+00 +3,9112e+00 -2,9009e+00 -3,2937e+00 -9,9686e-01 -4,5108e+00 +1,9948e+00 +1,1464e+00 -3,7238e+00 -2,5937e+00 -2,0295e+00 -3,2802e+00 +4,3039e+00 -3,9171e+00
7 0 +1,687664050e+02 +1,687664050e+02 +1,435164050e+02 +1,435164050e+02 +4,1534e-01 -2,4993e+00 +2,1608e+00 -2,5575e+00 -1,4861e+00 -9,2007e-01 -3,5818e-01 +1,8007e+00 -4,3988e-01 +2,8698e+00 +9,3382e-01 +2,6331e+00 -2,7297e+00 -4,0894e+00 +3,0059e+00 -8,7572e-01 +3,0334e+00 +1,1830e+00 -2,1696e+00 +2,0268e+00
16 0 +1,013716318e+02 +1,013716318e+02 +7,612163181e+01 +7,612163181e+01 -4,9314e-01 -1,0592e+00 -1,5756e+00 -1,2295e+00 +5,8409e-01 +4,3458e+00 +6,5914e-01 -3,9828e+00 -3,1156e+00 -2,7973e+00 +2,8494e+00 +1,4411e+00 +1,0531e+00 -1,2503e-01 +4,2645e+00 -5,2721e-02 -1,5896e+00 -9,3249e-01 +2,5897e-01 -1,0440e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1,830100000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,877318918e+02 +1,877318918e+02 +3,707418918e+02 +3,707418918e+02 -2,3310e+00 -4,7393e+00 +5,4241e-01 -1,3363e+00 -3,5921e+00 +4,4845e-01 +5,8289e-01 -3,2532e+00 -1,6118e+00 -4,5894e+00 -4,4275e-01 +2,0192e+00 -2,1173e+00 -1,7822e+00 +2,8561e+00 +1,5992e+00 +3,6443e+00 -2,0691e+00 +2,9413e+00 -3,8601e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1,835200000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +3,700646086e+02 +3,700646086e+02 +5,535846086e+02 +5,535846086e+02 -1,9424e+00 +2,1951e+00 +1,4479e+00 +4,5881e+00 -5,5427e-01 -1,1871e+00 +2,8661e+00 +9,4164e-01 +4,3536e+00 +1,9123e-01 +3,1111e-01 -1,1982e+00 +1,5443e+00 -3,7005e+00 -9,3988e-01 -3,3476e+00 -3,3459e+00 +2,6031e+00 +4,0088e+00 +3,2738e+00
2 0 +2,750584054e+02 +2,750584054e+02 +4,585784054e+02 +4,585784054e+02 +4,9258e+00 -4,0206e+00 -4,7730e+00 -2,3985e+00 +4,7816e+00 +3,4176e+00 +2,3008e+00 -4,9422e+00 +5,5526e-02 +4,3879e+00 -3,1744e+00 -3,7351e+00 +3,1114e-01 +1,9538e+00 -2,6924e+00 +2,7704e+00 -6,5352e-01 +3,4558e+00 -3,1570e-01 -3,0010e-01
3 0 +1,043595523e+02 +1,043595523e+02 +2,878795523e+02 +2,878795523e+02 +1,7248e+00 -1,0936e+00 -3,0501e-01 -2,9067e+00 -4,0325e+00 +4,1152e+00 +4,1022e-01 +9,5836e-02 +9,0664e-01 -3,9990e+00 -6,2766e-01 +3,1390e+00 -1,3790e+00 -4,4795e-01 -4,9953e+00 +4,7850e+00 +3,3615e+00 -5,4428e-01 +1,2143e+00 -1,9996e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-5,938400000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +3,536134631e+02 +3,536134631e+02 -2,402265369e+02 -2,402265369e+02 -2,5882e-01 +3,2304e+00 +3,3401e+00 +4,8904e+00 -3,2185e+00 +2,6651e+00 +4,3020e+00 +4,6616e+00 +3,2972e+00 +2,3175e-02 -2,3503e+00 +2,8914e+00 -2,9488e+00 -3,3158e+00 -3,2818e+00 -3,9775e+00 +1,2098e+00 -3,8923e+00 -4,4632e+00 +2,3800e+00
