% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (3,590000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +3,504453349e+05 +3,504453349e+05 +3,504812349e+05 +3,504812349e+05 -5,2820e-02 -4,3652e+00 +3,7012e+00 -1,4271e+00 +2,9594e+00
2 0 +6,381881669e+04 +6,381881669e+04 +6,385471669e+04 +6,385471669e+04 -3,9658e+00 -3,6667e+00 -2,7628e+00 +7,0325e-01 -8,0722e-01
7 0 +2,714043604e+04 +2,714043604e+04 +2,717633604e+04 +2,717633604e+04 -1,2185e+00 -2,4977e+00 +1,3472e-01 +3,8632e+00 -2,5919e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (3,137000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +2,170870788e+03 +2,170870788e+03 +2,202240788e+03 +2,202240788e+03 -3,1760e+00 +1,0527e+00 -3,9871e+00 -4,9671e+00 -1,7228e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1,000000000000e+03) | measured fitness | best measured fitness | x1 | x2...
1 0 +3,107534678e+05 +3,107534678e+05 +3,097534678e+05 +3,097534678e+05 +3,0242e+00 -2,0774e+00 -7,7860e-01 -1,9221e-01 -1,6193e+00
2 0 +3,428116919e+04 +3,428116919e+04 +3,328116919e+04 +3,328116919e+04 -1,7259e+00 -1,5727e+00 +1,7117e+00 -1,8855e+00 +3,0466e+00
7 0 +3,329889435e+04 +3,329889435e+04 +3,229889435e+04 +3,229889435e+04 -4,4804e+00 -4,2337e-01 +9,4821e-01 -1,3037e+00 +2,7085e+00
9 0 +6,877991342e+03 +6,877991342e+03 +5,877991342e+03 +5,877991342e+03 -3,2174e+00 -3,1892e+00 +2,9203e+00 +1,8056e+00 -1,4046e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1,319200000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,629714999e+06 +1,629714999e+06 +1,629846919e+06 +1,629846919e+06 +2,3418e+00 -1,6589e+00 +2,8845e+00 -3,2427e+00 -6,7244e-02
3 0 +1,061819989e+06 +1,061819989e+06 +1,061951909e+06 +1,061951909e+06 +2,8025e+00 +1,7678e+00 +5,2081e-01 -4,9065e-01 +4,9364e+00
4 0 +6,026466569e+05 +6,026466569e+05 +6,027785769e+05 +6,027785769e+05 -8,7287e-01 -4,3655e+00 -4,8179e+00 +3,0713e+00 -9,1575e-02
5 0 +4,962840461e+05 +4,962840461e+05 +4,964159661e+05 +4,964159661e+05 -2,6973e+00 -1,6000e+00 -1,4473e+00 +4,2346e+00 -3,9640e-01
6 0 +3,318849049e+05 +3,318849049e+05 +3,320168249e+05 +3,320168249e+05 -3,1483e+00 -4,5301e+00 -2,1249e+00 -3,4707e+00 -2,8159e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (5,908400000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +3,385912069e+04 +3,385912069e+04 +3,444996069e+04 +3,444996069e+04 -2,4153e+00 -3,8442e+00 +1,1896e-01 -3,1316e+00 -4,7684e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (6,749000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +2,148962319e+04 +2,148962319e+04 +2,155711319e+04 +2,155711319e+04 +2,5596e+00 +1,9460e+00 -7,4323e-02 +3,2174e+00 +2,6645e+00
2 0 +3,338784440e+03 +3,338784440e+03 +3,406274440e+03 +3,406274440e+03 +2,1234e+00 -4,8413e+00 -2,0888e-01 +4,2417e+00 +3,7009e+00
4 0 +2,089577687e+02 +2,089577687e+02 +2,764477687e+02 +2,764477687e+02 -1,9043e+00 -2,9209e-01 -3,8378e+00 +4,7635e+00 -9,2485e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (3,085000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +2,843076609e+05 +2,843076609e+05 +2,843385109e+05 +2,843385109e+05 +6,7508e-01 +2,4696e+00 +2,0718e+00 -8,2863e-01 -1,8950e+00
2 0 +4,863761756e+01 +4,863761756e+01 +7,948761756e+01 +7,948761756e+01 +3,9982e+00 -1,1315e+00 +3,2195e-01 +2,2520e+00 +1,5993e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1,255000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +7,369202634e+05 +7,369202634e+05 +7,369077134e+05 +7,369077134e+05 -1,6962e+00 -9,5992e-03 +2,5715e+00 -2,0610e+00 -4,4393e+00
2 0 +1,706542392e+05 +1,706542392e+05 +1,706416892e+05 +1,706416892e+05 -3,5277e+00 +4,5896e+00 +2,6108e+00 +3,4535e+00 -2,1762e+00
4 0 +6,358266692e+04 +6,358266692e+04 +6,357011692e+04 +6,357011692e+04 +2,1779e+00 +9,1809e-02 +4,8269e+00 -2,2749e+00 +3,7067e+00
8 0 +2,745346371e+04 +2,745346371e+04 +2,744091371e+04 +2,744091371e+04 -3,8091e+00 +2,2868e-01 +3,8088e+00 +4,7683e+00 +3,3181e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (5,383900000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,178719448e+05 +1,178719448e+05 +1,184103348e+05 +1,184103348e+05 +4,4060e+00 +4,7852e+00 +3,2473e+00 +4,9794e+00 +2,8004e-01
5 0 +3,679077694e+04 +3,679077694e+04 +3,732916694e+04 +3,732916694e+04 -1,2054e+00 +4,0701e+00 +3,9464e+00 -4,7258e+00 -4,9118e+00
7 0 +1,923206159e+04 +1,923206159e+04 +1,977045159e+04 +1,977045159e+04 +1,6045e+00 +1,6083e+00 -7,4522e-01 -5,5567e-01 -4,5286e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1,055600000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,214764537e+02 +1,214764537e+02 +1,591645367e+01 +1,591645367e+01 +2,7671e+00 +2,9883e+00 +4,9620e+00 -9,5385e-01 -3,1741e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (9,803000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,181114583e+05 +1,181114583e+05 +1,182094883e+05 +1,182094883e+05 -1,3580e+00 +3,4648e+00 +3,2888e+00 -9,9362e-01 -3,5140e+00
4 0 +6,388744129e+04 +6,388744129e+04 +6,398547129e+04 +6,398547129e+04 -1,4844e+00 +4,4727e-01 -7,0812e-01 -4,0691e+00 -4,3411e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1,000000000000e+03) | measured fitness | best measured fitness | x1 | x2...
1 0 +2,701718449e+05 +2,701718449e+05 +2,711718449e+05 +2,711718449e+05 -1,2223e+00 -3,4275e+00 +4,5482e+00 +4,0344e+00 -1,9748e+00
2 0 +3,473147731e+04 +3,473147731e+04 +3,573147731e+04 +3,573147731e+04 +1,5605e+00 -1,7610e+00 +4,5766e+00 -3,4759e+00 +3,4120e+00
6 0 +6,790022909e+01 +6,790022909e+01 +1,067900229e+03 +1,067900229e+03 -2,0120e+00 +1,4116e+00 +4,2330e+00 -4,5252e+00 -1,3054e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1,490000000000e+00) | measured fitness | best measured fitness | x1 | x2...
1 0 +4,918667535e+02 +4,918667535e+02 +4,933567535e+02 +4,933567535e+02 -1,6275e+00 -4,7654e+00 +3,2489e+00 +4,6127e+00 -2,0701e+00
2 0 +3,361052304e+02 +3,361052304e+02 +3,375952304e+02 +3,375952304e+02 -1,0400e+00 -1,4912e+00 +1,8607e+00 -4,1619e+00 -3,1861e+00
5 0 +2,324288134e+02 +2,324288134e+02 +2,339188134e+02 +2,339188134e+02 +3,5016e+00 +1,5651e+00 +7,0842e-02 -4,2996e+00 -3,5301e+00
6 0 +2,223290041e+02 +2,223290041e+02 +2,238190041e+02 +2,238190041e+02 +1,7350e+00 -3,1162e+00 +2,7123e+00 +2,5695e+00 +3,8816e+00
8 0 +1,633762529e+02 +1,633762529e+02 +1,648662529e+02 +1,648662529e+02 +3,1011e+00 -4,0745e+00 +3,9381e+00 -2,6789e+00 +4,4641e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (5,963500000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +3,698942013e+03 +3,698942013e+03 +4,295292013e+03 +4,295292013e+03 +3,2359e+00 +3,7336e+00 +2,5058e+00 +2,0520e+00 -2,2894e+00
