% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-5,494000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +5,594144029e+07 +5,594144029e+07 +5,594138535e+07 +5,594138535e+07
2 0 +2,002026326e+07 +2,002026326e+07 +2,002020832e+07 +2,002020832e+07
4 0 +1,967866267e+07 +1,967866267e+07 +1,967860773e+07 +1,967860773e+07
59 0 +1,276390715e+07 +1,276390715e+07 +1,276385221e+07 +1,276385221e+07
73 0 +1,152236411e+07 +1,152236411e+07 +1,152230917e+07 +1,152230917e+07
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (5,913000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +3,560719696e+07 +3,560719696e+07 +3,560725609e+07 +3,560725609e+07
5 0 +1,892471684e+07 +1,892471684e+07 +1,892477597e+07 +1,892477597e+07
68 0 +1,522131855e+07 +1,522131855e+07 +1,522137768e+07 +1,522137768e+07
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-4,915300000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,846358154e+07 +1,846358154e+07 +1,846309001e+07 +1,846309001e+07
19 0 +4,908859732e+06 +4,908859732e+06 +4,908368202e+06 +4,908368202e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1,702000000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +5,103128376e+07 +5,103128376e+07 +5,103111356e+07 +5,103111356e+07
2 0 +3,359731674e+07 +3,359731674e+07 +3,359714654e+07 +3,359714654e+07
4 0 +2,849711890e+07 +2,849711890e+07 +2,849694870e+07 +2,849694870e+07
6 0 +9,914781618e+06 +9,914781618e+06 +9,914611418e+06 +9,914611418e+06
19 0 +8,327238191e+06 +8,327238191e+06 +8,327067991e+06 +8,327067991e+06
21 0 +6,076052259e+06 +6,076052259e+06 +6,075882059e+06 +6,075882059e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-4,697500000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +3,065564398e+07 +3,065564398e+07 +3,065517423e+07 +3,065517423e+07
11 0 +3,040621143e+07 +3,040621143e+07 +3,040574168e+07 +3,040574168e+07
