% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (7,948000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +3,776742026e+02 +3,776742026e+02 +4,571542026e+02 +4,571542026e+02
3 0 +3,452779734e+02 +3,452779734e+02 +4,247579734e+02 +4,247579734e+02
23 0 +2,440024761e+02 +2,440024761e+02 +3,234824761e+02 +3,234824761e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (3,944800000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +6,198621954e+02 +6,198621954e+02 +1,014342195e+03 +1,014342195e+03
2 0 +3,921700596e+02 +3,921700596e+02 +7,866500596e+02 +7,866500596e+02
25 0 +3,478989042e+02 +3,478989042e+02 +7,423789042e+02 +7,423789042e+02
49 0 +3,086060861e+02 +3,086060861e+02 +7,030860861e+02 +7,030860861e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-2,471100000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +4,104382593e+02 +4,104382593e+02 +1,633282593e+02 +1,633282593e+02
5 0 +3,407720060e+02 +3,407720060e+02 +9,366200600e+01 +9,366200600e+01
46 0 +3,201799794e+02 +3,201799794e+02 +7,306997944e+01 +7,306997944e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1,520400000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +4,498493403e+02 +4,498493403e+02 +2,978093403e+02 +2,978093403e+02
7 0 +4,216709602e+02 +4,216709602e+02 +2,696309602e+02 +2,696309602e+02
23 0 +3,659658471e+02 +3,659658471e+02 +2,139258471e+02 +2,139258471e+02
25 0 +3,603408643e+02 +3,603408643e+02 +2,083008643e+02 +2,083008643e+02
30 0 +2,514734941e+02 +2,514734941e+02 +9,943349411e+01 +9,943349411e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-2,525000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +5,947686855e+02 +5,947686855e+02 +5,695186855e+02 +5,695186855e+02
2 0 +4,086748983e+02 +4,086748983e+02 +3,834248983e+02 +3,834248983e+02
5 0 +3,978940764e+02 +3,978940764e+02 +3,726440764e+02 +3,726440764e+02
12 0 +3,845441629e+02 +3,845441629e+02 +3,592941629e+02 +3,592941629e+02
13 0 +3,440397326e+02 +3,440397326e+02 +3,187897326e+02 +3,187897326e+02
19 0 +3,349769531e+02 +3,349769531e+02 +3,097269531e+02 +3,097269531e+02
21 0 +3,209920497e+02 +3,209920497e+02 +2,957420497e+02 +2,957420497e+02
33 0 +2,688615361e+02 +2,688615361e+02 +2,436115361e+02 +2,436115361e+02
71 0 +2,598174112e+02 +2,598174112e+02 +2,345674112e+02 +2,345674112e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1,830100000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +6,617802720e+02 +6,617802720e+02 +8,447902720e+02 +8,447902720e+02
3 0 +5,745699812e+02 +5,745699812e+02 +7,575799812e+02 +7,575799812e+02
4 0 +4,794688915e+02 +4,794688915e+02 +6,624788915e+02 +6,624788915e+02
8 0 +2,599923677e+02 +2,599923677e+02 +4,430023677e+02 +4,430023677e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1,835200000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +6,747572393e+02 +6,747572393e+02 +8,582772393e+02 +8,582772393e+02
2 0 +6,653787815e+02 +6,653787815e+02 +8,488987815e+02 +8,488987815e+02
3 0 +5,031372517e+02 +5,031372517e+02 +6,866572517e+02 +6,866572517e+02
8 0 +4,017048677e+02 +4,017048677e+02 +5,852248677e+02 +5,852248677e+02
70 0 +2,762229634e+02 +2,762229634e+02 +4,597429634e+02 +4,597429634e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-5,938400000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +6,596170324e+02 +6,596170324e+02 +6,577703245e+01 +6,577703245e+01
2 0 +5,287978181e+02 +5,287978181e+02 -6,504218187e+01 -6,504218187e+01
3 0 +3,698002516e+02 +3,698002516e+02 -2,240397484e+02 -2,240397484e+02
7 0 +3,411853868e+02 +3,411853868e+02 -2,526546132e+02 -2,526546132e+02
65 0 +3,348732299e+02 +3,348732299e+02 -2,589667701e+02 -2,589667701e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1,000000000000e+03) | measured fitness | best measured fitness | x1 | x2...
1 0 +6,751414752e+02 +6,751414752e+02 -3,248585248e+02 -3,248585248e+02
2 0 +6,302513242e+02 +6,302513242e+02 -3,697486758e+02 -3,697486758e+02
3 0 +4,494391599e+02 +4,494391599e+02 -5,505608401e+02 -5,505608401e+02
5 0 +3,492006838e+02 +3,492006838e+02 -6,507993162e+02 -6,507993162e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-2,531000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +5,255800532e+02 +5,255800532e+02 +5,002700532e+02 +5,002700532e+02
13 0 +5,198929160e+02 +5,198929160e+02 +4,945829160e+02 +4,945829160e+02
15 0 +4,169648851e+02 +4,169648851e+02 +3,916548851e+02 +3,916548851e+02
24 0 +4,044593434e+02 +4,044593434e+02 +3,791493434e+02 +3,791493434e+02
37 0 +3,460589241e+02 +3,460589241e+02 +3,207489241e+02 +3,207489241e+02
41 0 +3,189728563e+02 +3,189728563e+02 +2,936628563e+02 +2,936628563e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (2,228000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +4,896439792e+02 +4,896439792e+02 +5,119239792e+02 +5,119239792e+02
3 0 +4,888229374e+02 +4,888229374e+02 +5,111029374e+02 +5,111029374e+02
4 0 +4,630105908e+02 +4,630105908e+02 +4,852905908e+02 +4,852905908e+02
5 0 +3,065685831e+02 +3,065685831e+02 +3,288485831e+02 +3,288485831e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (3,561400000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +5,054337023e+02 +5,054337023e+02 +8,615737023e+02 +8,615737023e+02
2 0 +5,019137243e+02 +5,019137243e+02 +8,580537243e+02 +8,580537243e+02
3 0 +4,253881563e+02 +4,253881563e+02 +7,815281563e+02 +7,815281563e+02
7 0 +3,152588377e+02 +3,152588377e+02 +6,713988377e+02 +6,713988377e+02
43 0 +3,025243278e+02 +3,025243278e+02 +6,586643278e+02 +6,586643278e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-4,757000000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +4,890206965e+02 +4,890206965e+02 +1,332069652e+01 +1,332069652e+01
12 0 +4,662172971e+02 +4,662172971e+02 -9,482702881e+00 -9,482702881e+00
19 0 +3,643299197e+02 +3,643299197e+02 -1,113700803e+02 -1,113700803e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1,000000000000e+03) | measured fitness | best measured fitness | x1 | x2...
1 0 +5,911641940e+02 +5,911641940e+02 -4,088358060e+02 -4,088358060e+02
2 0 +5,276422330e+02 +5,276422330e+02 -4,723577670e+02 -4,723577670e+02
9 0 +4,602344442e+02 +4,602344442e+02 -5,397655558e+02 -5,397655558e+02
14 0 +4,178195251e+02 +4,178195251e+02 -5,821804749e+02 -5,821804749e+02
15 0 +3,933556476e+02 +3,933556476e+02 -6,066443524e+02 -6,066443524e+02
25 0 +3,534590182e+02 +3,534590182e+02 -6,465409818e+02 -6,465409818e+02
