% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1,026100000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +9,547353345e+01 +9,547353345e+01 +1,980835335e+02 +1,980835335e+02 +9,0802e-01 +3,6480e+00 -5,3584e-01 -1,9982e+00 -4,1096e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (9,330000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,575602398e+02 +1,575602398e+02 +2,508602398e+02 +2,508602398e+02 -4,8859e-01 -1,1684e+00 +4,6955e+00 +1,2054e+00 +3,6870e+00
5 0 +1,156527672e+02 +1,156527672e+02 +2,089527672e+02 +2,089527672e+02 -3,7731e+00 +5,4120e-01 +2,6553e-01 -2,7783e+00 +1,8694e+00
7 0 +6,879460945e+01 +6,879460945e+01 +1,620946094e+02 +1,620946094e+02 -8,1942e-01 +2,4705e+00 -1,3861e+00 +1,2211e+00 +2,9771e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1,364000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,506340630e+02 +1,506340630e+02 +1,642740630e+02 +1,642740630e+02 -2,9530e+00 -4,0902e+00 +4,0798e+00 +6,4043e-01 -2,7332e+00
2 0 +1,450076501e+02 +1,450076501e+02 +1,586476501e+02 +1,586476501e+02 +7,2133e-01 +2,4932e+00 -4,9579e+00 +2,5310e+00 +1,3264e+00
6 0 +7,877945194e+01 +7,877945194e+01 +9,241945194e+01 +9,241945194e+01 -4,8173e+00 -7,7948e-01 -1,3291e+00 +2,9493e+00 -9,6948e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1,948000000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +2,307003831e+02 +2,307003831e+02 +4,255003831e+02 +4,255003831e+02 -2,6506e+00 -4,9620e+00 -7,5234e-01 -3,1121e+00 +3,3135e+00
2 0 +1,555980590e+02 +1,555980590e+02 +3,503980590e+02 +3,503980590e+02 +1,3766e+00 -4,8778e+00 -3,5762e+00 -3,1124e+00 -2,3754e+00
5 0 +1,075952887e+02 +1,075952887e+02 +3,023952887e+02 +3,023952887e+02 -2,2907e+00 +3,8569e-01 +1,6441e+00 -1,2965e+00 -2,3351e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1,335900000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,324829017e+02 +1,324829017e+02 -1,107098254e+00 -1,107098254e+00 +3,5352e+00 -1,6585e+00 +2,3636e+00 -1,5145e+00 -1,7086e+00
2 0 +9,140456307e+01 +9,140456307e+01 -4,218543693e+01 -4,218543693e+01 +1,2910e+00 -5,5180e-03 -1,5292e-01 -3,8772e+00 +4,9188e-01
