% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-5,465000000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,886514148e+05 +1,886514148e+05 +1,881049148e+05 +1,881049148e+05 -4,5597e+00 +1,3837e+00 +4,3998e+00 -2,9457e+00 +1,4517e+00 +1,8242e+00 +3,5935e+00 +4,0834e+00 -5,9875e-01 +3,6935e+00 +3,0765e+00 +3,3786e+00 +1,3211e-01 +1,2770e+00 -2,2827e+00 -2,8956e+00 -2,6576e+00 -9,8746e-01 +4,8811e+00 +3,1148e+00
2 0 +1,659661088e+05 +1,659661088e+05 +1,654196088e+05 +1,654196088e+05 +1,6229e+00 -2,7151e+00 -1,4686e+00 -7,3443e-01 +2,2193e+00 +2,3996e+00 -2,7581e+00 +1,0223e+00 +2,6938e+00 -6,4666e-01 -2,4057e+00 -2,4075e-01 -4,2264e+00 -2,2885e+00 -3,1733e+00 -4,6375e+00 +8,4738e-01 +4,1533e+00 -4,9456e+00 -4,6336e-01
4 0 +1,605937260e+05 +1,605937260e+05 +1,600472260e+05 +1,600472260e+05 +4,6960e+00 -1,3982e+00 -1,7209e-01 +4,4221e+00 +2,7214e+00 +4,1887e+00 -1,6216e+00 +3,0780e+00 +9,5587e-01 -3,5903e+00 -2,0331e-01 +3,8357e+00 +5,8772e-01 +8,7421e-01 -4,0583e+00 -4,2780e+00 -1,1017e+00 -8,0343e-01 -5,5001e-01 -3,0155e+00
5 0 +8,111641350e+04 +8,111641350e+04 +8,056991350e+04 +8,056991350e+04 +3,5890e+00 +4,0396e+00 -4,8224e+00 +3,4587e+00 -2,4041e+00 -4,0380e+00 -2,6821e+00 +2,5215e-01 -1,1976e+00 +9,2613e-02 -3,8823e+00 -3,4843e+00 +4,1044e+00 -4,2168e+00 +1,4493e+00 -2,2739e+00 +1,3986e+00 -9,2045e-01 -2,1161e+00 +1,1254e+00
11 0 +7,516962651e+04 +7,516962651e+04 +7,462312651e+04 +7,462312651e+04 +1,2030e+00 -4,4336e+00 +3,3412e+00 -3,8716e+00 -1,3308e+00 -1,8641e+00 -3,0356e-02 -1,8275e-01 +4,9795e-01 -1,9668e+00 -1,2332e+00 +3,2159e+00 -1,9783e+00 +9,7020e-01 +1,9276e+00 -4,5329e+00 -3,0232e+00 -1,0273e-01 -1,9540e+00 -4,8459e-01
32 0 +7,095330825e+04 +7,095330825e+04 +7,040680825e+04 +7,040680825e+04 -1,1912e+00 +2,3969e+00 -1,3740e-01 +1,1888e+00 -1,7878e+00 -2,7428e+00 -1,3027e+00 +1,7946e+00 +2,0585e+00 +2,0937e+00 -1,9083e+00 +2,2048e+00 -9,5985e-01 +7,0700e-01 +4,2563e+00 +3,7254e+00 +2,3368e+00 -4,2273e+00 -3,6894e+00 +5,1467e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1,000000000000e+03) | measured fitness | best measured fitness | x1 | x2...
1 0 +1,946324199e+05 +1,946324199e+05 +1,956324199e+05 +1,956324199e+05 +3,5394e+00 -4,8263e+00 -3,2616e+00 -1,1295e-01 -2,3948e+00 +3,1358e+00 -4,4583e+00 -3,4331e-01 +2,7306e-01 -4,7409e+00 -4,5594e+00 +2,3550e+00 +9,8388e-01 +4,2512e+00 -4,2554e+00 -1,3027e+00 -1,9061e+00 +1,1504e-02 +4,3959e+00 +2,7063e+00
2 0 +1,933966704e+05 +1,933966704e+05 +1,943966704e+05 +1,943966704e+05 +4,6879e+00 +4,9314e+00 +2,2989e+00 +3,7586e+00 +2,1356e-01 +4,9273e+00 -3,8959e+00 +2,3903e-01 +1,2993e-01 -3,5327e+00 +3,1860e+00 +8,9380e-02 -2,6279e+00 +4,0403e+00 -2,5529e+00 +2,2564e+00 +1,0839e-01 -1,7288e+00 +3,5341e+00 -1,6726e+00
4 0 +4,231158285e+04 +4,231158285e+04 +4,331158285e+04 +4,331158285e+04 -3,2006e+00 +4,9129e+00 -1,0741e+00 +1,4593e+00 +1,0319e-01 -5,2145e-01 -3,8211e-01 -2,7966e+00 +4,4925e+00 -4,2929e+00 -3,3656e+00 -2,0705e+00 +4,8965e-01 -4,2128e+00 -3,8808e-01 -1,8761e+00 -2,6942e+00 -1,9873e-01 -1,0566e+00 +7,1341e-01
